State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
NY,National Government Services,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,≥2 conventional preventives; ≥15 days/month x 3 months,Adequate trial,,,155 units/12 weeks; 12-week interval strict,Yes,,,LCD L33646,New_York_2026_PA_Audit,NY-MAC-NGS,MAC-JK,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
FL,Florida Blue,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥1 standard oral preventive class (Beta-blockers: propranolol, Anticonvulsants: topiramate, Antidepressants: amitriptyline)",≥8-12 weeks,,,Aimovig/Emgality PREFERRED; Ajovy requires step through preferred (unless latex allergy); ValueScript CLOSED formulary - non-listed drugs require Formulary Exception,Yes - intolerance; contraindication; latex allergy for autoinjector devices,Yes (SB 7016),>90% approval in 2025,Policy 05-70-068,Florida_2026_PA_Audit,FL-COM-FLBLUECOM,47177,DENY-STEP-002,True,,
FL,UnitedHealthcare of Florida,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 oral preventive classes,≥8 weeks each",,,Aimovig/Emgality PREFERRED on Advantage formulary; Vyepti requires Part B Step Therapy (fail SC CGRP first) for MA patients,Yes - teratogenic; CV contraindication; physical barrier to self-injection (severe arthritis, cognitive impairment),Yes (SB 7016),Internal Gold Card + FL state mandate,UHC CGRP Policy,Florida_2026_PA_Audit,FL-COM-UHC,87726,DENY-STEP-002,True,,
FL,Sunshine Health,Medicaid MCO,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 different oral preventive classes (Beta-blocker AND Anticonvulsant) - stricter than commercial 1-class requirement,≥8 weeks each; adherence verified via claims refill history,,,Aimovig/Emgality historically preferred; Ajovy requires PA; bound by AHCA PDL (quarterly updates),Yes - documented intolerances; contraindications; EPSDT override for pediatric (must use phrase 'Medically necessary under EPSDT guidelines'),Yes (SB 7016),Statutorily required for Medicaid,AHCA PDL / Sunshine Clinical PA,Florida_2026_PA_Audit,FL-MCD-SUNSHINE,68069,DENY-STEP-002,True,,
FL,Aetna,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥3 oral preventive classes (strictest),Trial required,,,155 units/12 weeks,Yes,No,,Aetna CPB 0113,Florida_2026_PA_Audit,FL-COM-AETNA,60054,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
FL,First Coast Service Options,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Per LCD; ASC PA demonstration expansion,Adequate trial,,,155 units/12 weeks,Yes,,,FCSO LCD,Florida_2026_PA_Audit,FL-MAC-FCSO,MAC-JN,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NC,Blue Cross Blue Shield of North Carolina,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 oral preventive classes (Beta-blockers, TCAs, Anticonvulsants)",≥8 weeks each,,,"PREFERRED (Tier 3): Aimovig, Emgality; NON-PREFERRED/RESTRICTED: Ajovy (especially on Essential formulary), Vyepti; requests for non-preferred require failure/intolerance to preferred documented; 'Net Results' formulary uses aggressive 'Value PA' steering to generics",Yes - teratogenic; CV contraindication; documented intolerance,HB 434 - pending,80% threshold,BCBS NC CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-NCARBCBS,90224,DENY-STEP-002,True,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 oral preventive classes (beta-blockers, anticonvulsants, antidepressants)",≥8 weeks each,,,"PREFERRED: Aimovig, Emgality; ⚠️ Vyepti = STEP 3 agent: requires failure of 2 OTHER CGRP mAbs (e.g., Aimovig AND Emgality) before approval - higher hurdle than Medicaid",Yes - teratogenic; CV contraindication; documented intolerance,ACTIVE Gold Card,92% threshold,UHC CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-002,True,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,"⚠️ ≥3 prophylactic classes (aligned with Medicaid, STRICTER than BCBS 2-class)",≥8 weeks each,,,Medical Benefit Drug Policy 2026D0017AN eff Jan 1 2026; Chronic Migraine (≥15 days/mo); Botox = preferred neurotoxin (Dysport/Xeomin/Myobloc off-label/unproven for migraine = generally denied),Yes - oral preventive contraindications,ACTIVE Gold Card,92% threshold for CPT 64615,UHC Policy 2026D0017AN,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CT,Anthem BCBS CT,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,,,Monthly supply,Yes,No state mandate,,CarelonRx Policy,Connecticut_2026_PA_Audit,CT-COM-ELEV,47198,DENY-STEP-002,False,8.0,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
CT,ConnectiCare/Molina,Exchange,Exchange,Gepants (Acute),Acute,Yes,≥2 triptans,Trial required,,,"Nurtec 8/30d, Ubrelvy 16/30d",Yes - CV contraindication,No,,Molina Policy,Connecticut_2026_PA_Audit,CT-COM-CTCARE,13551,DENY-STEP-001,True,,
CT,ConnectiCare/Molina,Exchange,Exchange,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes; Ajovy/Emgality/Qulipta/Nurtec preferred,≥2 months each,Aimovig Non-Preferred (fail 2 preferred),,Monthly supply,Yes; Dual Therapy clause for refractory,No,,Molina Policy 17/18,Connecticut_2026_PA_Audit,CT-COM-CTCARE,13551,DENY-STEP-002,True,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥2 triptans from Balanced Drug List,≥4 weeks each,N/A",,"Ubrelvy 16/30d, Nurtec 8/30d (Tier 3 PA/QL)",Yes - CV contraindication (ischemic heart disease, uncontrolled HTN, cerebrovascular disease),Yes (HB 3459/HB 3812),90% approval on 5+ requests; annual evaluation,Balanced Drug List 2026,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-001,True,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"""≥2 oral preventive classes (Beta-blocker, Anticonvulsant, TCA, SNRI)"",≥3 months each (stricter than UHC 2-month)",,,Monthly supply; Aimovig/Emgality preferred; Ajovy steeper hurdles,Yes - adverse events (cognitive slowing/paresthesia for topiramate, hypotension/bradycardia for beta-blockers); teratogenic bypass,Yes (HB 3459/HB 3812),90% approval on 5+ requests; annual evaluation,Prime Therapeutics ST Policy,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-002,True,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,"≥2 oral preventive classes,≥3 months each",,,155-200 units/12 weeks; Chronic Migraine only (15+ days/mo, 8+ migraine days),Yes - oral preventive contraindications; dual therapy requires partial response documentation (30% reduction) + additional benefit (>50%),Yes (HB 3459/HB 3812),90% approval on 5+ requests,Medical Policy I-200-005,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TX,UnitedHealthcare,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥2 triptans (sumatriptan, rizatriptan, naratriptan) - 180-day pharmacy claims lookback",≥4 weeks each,,,Tier 2/3; strict QL enforcement; SmartPA auto-denial if no triptan claims history,Yes - CV contraindication; new-to-plan patients must manually document prior triptan use,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,OptumRx Step Therapy Migraine,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-001,True,,
TX,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral prophylactic classes,≥2 months each (shorter than BCBSTX 3-month),,,Aimovig/Emgality Tier 2 Preferred; Ajovy excluded or Step 2 (fail preferred first),Yes - injection site reaction; lack of efficacy on preferred agents,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,OptumRx CGRP Policy,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-002,True,,
TX,UnitedHealthcare,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,"≥3 oral preventive classes (Antidepressant, Antiepileptic, Beta-blocker) - MORE STRINGENT",≥8 weeks each; must specify drug/dose/duration in chart notes,,,200 units max/12 weeks; vague notes like 'tried oral meds' insufficient,Yes - documented specific failures with drug/dose/duration,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,UHC Medical Policy Botox,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TX,Superior HealthPlan,Medicaid MCO,Medicaid,Gepants (Acute),Acute,Yes,≥2 preferred triptans per Texas VDP,≥4 weeks each,,,9 tabs/month max; >9 requires MOH exclusion documentation,Yes - CV contraindication; MOH evaluation required for QL override,No (Medicaid excluded HB 3459),,Superior Clinical Edit Triptans,Texas_2026_PA_Audit,TX-MCD-SUPERIOR,68069,DENY-STEP-001,True,,
TX,Superior HealthPlan,Medicaid MCO,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes per VDP criteria,≥8 weeks each,,,Non-Preferred on PDL; Clinical PA required proving standard treatment failure,Yes - teratogenic bypass; CV contraindication,No (Medicaid excluded HB 3459),,Superior Clinical PA CGRP,Texas_2026_PA_Audit,TX-MCD-SUPERIOR,68069,DENY-STEP-002,True,,
TX,Cigna Healthcare of Texas,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,≥4 weeks each,,,Tier 2/3; high scrutiny on quantity overrides; ESI formulary restrictions,Yes - CV contraindication,Yes (HB 3459/HB 3812),Biannual notifications,ESI Migraine DQM Policy,Texas_2026_PA_Audit,TX-COM-CIGNA,62308,DENY-STEP-001,True,,
TX,Cigna Healthcare of Texas,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,≥3 months each,,,Emgality/Aimovig Tier 2 Preferred; most restrictive exclusion lists; rebate-driven,Yes - teratogenic; CV contraindication,Yes (HB 3459/HB 3812),Biannual notifications,ESI CGRP PA Policy,Texas_2026_PA_Audit,TX-COM-CIGNA,62308,DENY-STEP-002,False,8.0,Cigna: Standard episodic (4-7d) = triptan failure only for acute; High-freq episodic (≥8d) = 1 oral class for CGRP; Chronic (≥15d) = 2 oral classes. MIDAS ≥11 required for all preventives.
TX,Novitas Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Traditional preventive methods proven unsuccessful,Documented in medical record,,,"155-200 units/12 weeks per LCD DL39909; J0585; Chronic Migraine (>15 days/mo, ≥8 migraine days); objective scales (MIDAS/HIT-6) required",Yes - documented in chart with specific ICD-10 (G43.709/G43.719),No (Federal Medicare exempt),,LCD DL39909,Texas_2026_PA_Audit,TX-MAC-NOVITAS,,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Medi-Cal Rx,Medicaid FFS,Medicaid Pharmacy,Gepants (Acute),Acute,Yes,"≥2 preferred triptans (Sumatriptan, Rizatriptan, Naratriptan) - Code I checks 180-day claims history",≥4 weeks each,,,Nurtec 8/30d acute; 16/30d preventive requires separate PA; Ubrelvy requires triptan history in Medi-Cal system; Reject Code 75 if no triptan claims,Yes - CV contraindication (vasoconstrictive agents unsafe); non-vasoconstrictive mechanism bypass,No (State Medicaid),,Form 61-211 / CDL Code I,California_2026_PA_Audit,CA-MCD-MEDICALRX,,DENY-STEP-001,True,,
CA,Medi-Cal Rx,Medicaid FFS,Medicaid Pharmacy,CGRP mAbs (SC),Preventive,Yes,"≥1-2 oral preventive classes (Antiepileptics: Divalproex/Topiramate, Beta-blockers: Propranolol/Metoprolol, Antidepressants: Amitriptyline/Venlafaxine)",≥8 weeks each at therapeutic dose,,,Code I PA Required; Chronic Migraine (≥15 HA days/mo) or Episodic (≥4 HA days/mo); Emgality has Labeler Restriction (Eli Lilly NDCs only); 2026 grandfathering reset,Yes - teratogenic bypass for females of childbearing potential (Valproate/Topiramate FDA Cat D/X); CGRP has favorable safety profile,No (State Medicaid),,Form 61-211 / Medi-Cal Rx CDL,California_2026_PA_Audit,CA-MCD-MEDICALRX,,DENY-STEP-002,True,,
CA,L.A. Care Health Plan,Medicaid MCO,Medical Benefit,Neurotoxins,Chronic Migraine,Yes,"≥2 oral preventive classes (Beta-blockers, Anticonvulsants, TCAs)",≥8 weeks each,,,"Medical Benefit (pharmacy carved to Medi-Cal Rx); Chronic Migraine (≥15 HA days/mo, ≥8 migraine days) for ≥3 months; Episodic NOT covered; IPA delegation creates variability",Yes - oral preventive contraindications; attach L.A. Care Clinical Policy to IPA submissions,No (Medicaid),,L.A. Care Medical Policy,California_2026_PA_Audit,CA-MCD-LACARE,LACAR,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Kaiser Permanente,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥3 oral preventive classes (Beta-Blocker: Propranolol/Atenolol, TCA: Amitriptyline/Nortriptyline, Anticonvulsant: Topiramate/Divalproex) - MOST RESTRICTIVE",≥6-8 weeks each,,,Tier 4/Non-Preferred; CGRPs behind formidable wall of generic failures; Vyepti reserved as 'last resort' requiring SC CGRP failure first,Yes - significant functional impairment (MIDAS Grade IV); beta-blocker contraindicated due to asthma/bradycardia; TCA contraindicated due to sedation/arrhythmia risk; topiramate cognitive slowing/paresthesia,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser CGRP PA Form,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-STEP-002,True,,
CA,Kaiser Permanente,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans from Kaiser formulary,≥4 weeks each,,,Tier 4/Non-Preferred; closed formulary; internal referral system,Yes - CV contraindication; vascular risk factors,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser Internal Guidelines,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-STEP-001,True,,
CA,Anthem Blue Cross,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 generic triptans,≥4 weeks each,,,Step therapy automated at POS - checks 180-day claims for 2 unique triptan fills; new-to-plan patients submit PA immediately citing prior triptan failure,Yes - established CV disease; uncontrolled hypertension explicitly allows triptan bypass,SB 306 Data Calibration 2026,Exemptions effective 2028,Anthem CG-DRUG Gepants,California_2026_PA_Audit,CA-COM-ANTHEMBC,47198,DENY-STEP-001,True,,
CA,Anthem Blue Cross,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥2 oral preventive agents (BB, TCA, Anticonvulsant classes)",≥2 months each (less restrictive than Kaiser 3-class),,,Emgality/Ajovy Preferred; Aimovig Non-Preferred (step through preferred); Combination Ban: Botox + CGRP prohibited unless refractory chronic migraine with individual failures,Yes - contraindication to Beta-Blockers (Asthma/Bradycardia); history of kidney stones (Topiramate); partial responder documentation,SB 306 Data Calibration 2026,Exemptions effective 2028,Anthem Aimovig Policy PHARM_ALL,California_2026_PA_Audit,CA-COM-ANTHEMBC,47198,DENY-STEP-002,False,8.0,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
CA,Blue Shield of California,Commercial,Commercial,Gepants (Acute),Acute,Yes,"≥1 preferred triptan (Sumatriptan, Rizatriptan, Naratriptan, Zolmitriptan) - MORE LENIENT than Anthem",≥4 weeks,,,Max 16 tablets/30 days; Value-Based Tiering formulary,Yes - CV contraindication; vascular risk factors,SB 306 Data Calibration 2026,Exemptions effective 2028,Blue Shield Nurtec/Ubrelvy Policy,California_2026_PA_Audit,CA-COM-BSCA,88027,DENY-STEP-001,True,,
CA,Blue Shield of California,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,"≥1 standard prophylactic drug (BB, TCA, Anticonvulsant) - RELAXED from 2 failures eff 2024",≥8 weeks,,,Aimovig/Emgality Preferred; Ajovy may require step through preferred; Vyepti requires fail 2 SC CGRPs + Nurtec preventive; Feb 2026: Vyepti cannot combine with other CGRP,Yes - teratogenic contraindication; CV contraindication; documented intolerance,SB 306 Data Calibration 2026,Exemptions effective 2028,Blue Shield CGRP Policy PRV_Aimovig,California_2026_PA_Audit,CA-COM-BSCA,88027,DENY-STEP-002,True,,
CA,Noridian Healthcare Solutions,Medicare MAC,Part B,Neurotoxins,Chronic Migraine,Yes,Traditional preventive methods proven unsuccessful,Documented in chart,,,"155-200 units/12 weeks; LCD DL39909 replacing L35170 eff 1/1/2026; strict ICD-10 (G43.709/G43.719 required - R51.9 autodeny); headache diary mandate (≥15 HA days, ≥8 migraine features); 12-week frequency strict; HOPD PA mandatory CPT 64615",Yes - documented in medical record with specific diagnosis codes and headache diary metrics,No (Federal Medicare),,LCD DL39909,California_2026_PA_Audit,CA-MAC-NORIDIAN,,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AZ,Blue Cross Blue Shield of Arizona,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,6-8 weeks,,,"PREFERRED: Aimovig, Emgality; Ajovy excluded (step-within-step); ⚠️ DUAL THERAPY BAN",Yes - teratogenic; cognitive; respiratory,✓,80%,BCBSAZ Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ,BCBSAZ,DENY-STEP-002,True,,
AZ,Blue Cross Blue Shield AZ,Commercial,Commercial,Neurotoxins,Chronic Migraine,Yes,≥2 oral preventive classes; may require CGRP trial first,Trial required,,,155 units/12 weeks,Yes; Dual therapy via AHS Consensus appeal,No state mandate,,BCBSAZ Medical Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ,86052,DENY-STEP-002,False,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AZ,UnitedHealthcare,Commercial,Commercial,Gepants (Acute),Acute,Yes,≥2 triptans,Trial required,,,Plan dependent,Yes - CV contraindication,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Arizona_2026_PA_Audit,AZ-COM-UHC,87726,DENY-STEP-001,True,,
AZ,UnitedHealthcare,Commercial,Commercial,CGRP mAbs (SC),Preventive,Yes,≥2 oral classes,Trial required,Ajovy excluded/Tier 3; Qulipta may require injectable step,,Monthly supply; Aimovig/Emgality preferred,Yes,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Arizona_2026_PA_Audit,AZ-COM-UHC,87726,DENY-STEP-002,True,,
AZ,UnitedHealthcare Arizona,Commercial,Commercial,CGRP mAbs (IV),Chronic Migraine,Yes,≥2 SC CGRP mAbs (Aimovig AND Emgality),≥3 months EACH,,,J3032; Exception: inability to self-inject bypasses SC step,Yes - arthritis; cognitive; needle phobia,✓,CPT-specific,UHC Vyepti,Arizona_2026_PA_Audit,AZ-COM-UHC,87726,DENY-QL-001,True,,
AZ,AHCCCS Fee-For-Service,Medicaid FFS,Medicaid,CGRP mAbs (SC),Preventive,Yes,≥2 oral preventive classes,≥6 weeks each,,,"PREFERRED: Aimovig, Emgality; Policy 310-V override",Yes - teratogenic; cognitive; respiratory; HB 2449 mental health,,,AHCCCS 310-V,Arizona_2026_PA_Audit,AZ-MCD-AHCCCS,AHCCCS,DENY-STEP-002,True,,
AZ,UnitedHealthcare Community Plan,Medicaid MCO,Medicaid,CGRP mAbs (SC),Preventive,Yes,Per AHCCCS FFS PDL + administrative layers,Trial required,,,PDL limits,Yes,No,,UHC Community Plan Policy,Arizona_2026_PA_Audit,AZ-MCD-UHC,87726,DENY-STEP-002,True,,
