State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
NY,UnitedHealthcare (Oxford),Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes - strict step therapy enforcement via Designated Specialty Programs,≥8 weeks each,N/A,N/A,Aimovig/Emgality PREFERRED; Ajovy EXCLUDED or Non-Preferred (must fail preferred first); Qulipta/Nurtec gated behind oral preventive failures,Yes - teratogenic; CV contraindication; documented intolerance,Yes (Voluntary),92% approval rate on specific codes,UHC PA-CGRP-Receptor-Antagonists,New_York_2026_PA_Audit,NY-COM-UHC,87726,DENY-STEP-002,TRUE,,
NY,UnitedHealthcare (Oxford),Commercial,Commercial,Botox,Chronic Migraine,Yes,≥3 oral preventive classes (Antidepressants; Anticonvulsants; Beta-blockers) - ⚠️ POTENTIALLY NON-COMPLIANT with NY 2-drug cap law,≥8 weeks each,N/A,N/A,Chronic Migraine (≥15 HA days/mo for >3 months); 50% REDUCTION in frequency/intensity required for reauth - higher bar than 'clinical improvement'; precise documentation required,Yes - documented specific failures; APPEAL 3rd drug requirement citing NY Chapter 20 Laws 2025 (N.Y. Ins. Law §4902),Yes (Voluntary),92% approval rate on specific codes,UHC Policy 2026T0004W,New_York_2026_PA_Audit,NY-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NY,EmblemHealth (GHI/HIP),Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Always requires Preauthorization; Medical Benefit; clinical improvement for reauth; emphasize 'impact on essential job functions' for City employees,Yes - documented oral preventive failures/intolerances,Pending (S7470),N/A - pending legislation,EmblemHealth Medical Policy,New_York_2026_PA_Audit,NY-COM-EMBLEM,13141,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NY,National Government Services,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,≥2 conventional preventives; ≥15 days/month x 3 months,Adequate trial,N/A,N/A,155 units/12 weeks; 12-week interval strict,Yes,N/A,N/A,LCD L33646,New_York_2026_PA_Audit,NY-MAC-NGS,MAC-JK,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
FL,Florida Blue,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥1 standard oral preventive class (Beta-blockers: propranolol; Anticonvulsants: topiramate; Antidepressants: amitriptyline),≥8-12 weeks,N/A,N/A,Aimovig/Emgality PREFERRED; Ajovy requires step through preferred (unless latex allergy); ValueScript CLOSED formulary - non-listed drugs require Formulary Exception,Yes - intolerance; contraindication; latex allergy for autoinjector devices,Yes (SB 7016),>90% approval in 2025,Policy 05-70-068,Florida_2026_PA_Audit,FL-COM-FLBLUECOM,47177,DENY-STEP-002,TRUE,,
FL,UnitedHealthcare of Florida,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Aimovig/Emgality PREFERRED on Advantage formulary; Vyepti requires Part B Step Therapy (fail SC CGRP first) for MA patients,Yes - teratogenic; CV contraindication; physical barrier to self-injection (severe arthritis; cognitive impairment),Yes (SB 7016),Internal Gold Card + FL state mandate,UHC CGRP Policy,Florida_2026_PA_Audit,FL-COM-UHC,87726,DENY-STEP-002,TRUE,,
FL,Sunshine Health,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 different oral preventive classes (Beta-blocker AND Anticonvulsant) - stricter than commercial 1-class requirement,≥8 weeks each; adherence verified via claims refill history,N/A,N/A,Aimovig/Emgality historically preferred; Ajovy requires PA; bound by AHCA PDL (quarterly updates),Yes - documented intolerances; contraindications; EPSDT override for pediatric (must use phrase 'Medically necessary under EPSDT guidelines'),Yes (SB 7016),Statutorily required for Medicaid,AHCA PDL / Sunshine Clinical PA,Florida_2026_PA_Audit,FL-MCD-SUNSHINE,68069,DENY-STEP-002,TRUE,,
FL,Aetna,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥3 oral preventive classes (strictest),Trial required,N/A,N/A,155 units/12 weeks,Yes,No,N/A,Aetna CPB 0113,Florida_2026_PA_Audit,FL-COM-AETNA,60054,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
FL,First Coast Service Options,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Per LCD; ASC PA demonstration expansion,Adequate trial,N/A,N/A,155 units/12 weeks,Yes,N/A,N/A,FCSO LCD,Florida_2026_PA_Audit,FL-MAC-FCSO,MAC-JN,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
NC,Blue Cross Blue Shield of North Carolina,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"≥2 oral preventive classes (Beta-blockers, TCAs, Anticonvulsants)",≥8 weeks each,N/A,N/A,"PREFERRED (Tier 3): Aimovig, Emgality; NON-PREFERRED/RESTRICTED: Ajovy (especially on Essential formulary), Vyepti; requests for non-preferred require failure/intolerance to preferred documented; 'Net Results' formulary uses aggressive 'Value PA' steering to generics",Yes - teratogenic; CV contraindication; documented intolerance,HB 434 - pending,80% threshold,BCBS NC CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-NCARBCBS,90224,DENY-STEP-002,TRUE,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes (beta-blockers; anticonvulsants; antidepressants),≥8 weeks each,N/A,N/A,"PREFERRED: Aimovig, Emgality; ⚠️ Vyepti = STEP 3 agent: requires failure of 2 OTHER CGRP mAbs (e.g., Aimovig AND Emgality) before approval - higher hurdle than Medicaid",Yes - teratogenic; CV contraindication; documented intolerance,ACTIVE Gold Card,92% threshold,UHC CGRP Policy,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-002,TRUE,,
NC,UnitedHealthcare North Carolina,Commercial,Commercial,Botox,Chronic Migraine,Yes,"⚠️ ≥3 prophylactic classes (aligned with Medicaid, STRICTER than BCBS 2-class)",≥8 weeks each,N/A,N/A,Medical Benefit Drug Policy 2026D0017AN eff Jan 1 2026; Chronic Migraine (≥15 days/mo); Botox = preferred neurotoxin (Dysport/Xeomin/Myobloc off-label/unproven for migraine = generally denied),Yes - oral preventive contraindications,ACTIVE Gold Card,92% threshold for CPT 64615,UHC Policy 2026D0017AN,North_Carolina_2026_PA_Audit,NC-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CT,Anthem BCBS CT,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Monthly supply,Yes,No state mandate,N/A,CarelonRx Policy,Connecticut_2026_PA_Audit,CT-COM-ELEV,47198,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
CT,ConnectiCare/Molina,Exchange,Exchange,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,"Nurtec 8/30d, Ubrelvy 16/30d",Yes - CV contraindication,No,N/A,Molina Policy,Connecticut_2026_PA_Audit,CT-COM-CTCARE,13551,DENY-STEP-001,TRUE,,
CT,ConnectiCare/Molina,Exchange,Exchange,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes; Ajovy/Emgality/Qulipta/Nurtec preferred,≥2 months each,Aimovig Non-Preferred (fail 2 preferred),N/A,Monthly supply,Yes; Dual Therapy clause for refractory,No,N/A,Molina Policy 17/18,Connecticut_2026_PA_Audit,CT-COM-CTCARE,13551,DENY-STEP-002,TRUE,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans from Balanced Drug List,≥4 weeks each,N/A,N/A,"Ubrelvy 16/30d, Nurtec 8/30d (Tier 3 PA/QL)",Yes - CV contraindication (ischemic heart disease; uncontrolled HTN; cerebrovascular disease),Yes (HB 3459/HB 3812),90% approval on 5+ requests; annual evaluation,Balanced Drug List 2026,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-001,TRUE,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"≥2 oral preventive classes (Beta-blocker, Anticonvulsant, TCA, SNRI)",≥3 months each (stricter than UHC 2-month),N/A,N/A,Monthly supply; Aimovig/Emgality preferred; Ajovy steeper hurdles,Yes - adverse events (cognitive slowing/paresthesia for topiramate; hypotension/bradycardia for beta-blockers); teratogenic bypass,Yes (HB 3459/HB 3812),90% approval on 5+ requests; annual evaluation,Prime Therapeutics ST Policy,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-002,TRUE,,
TX,Blue Cross Blue Shield of Texas,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,≥3 months each,N/A,N/A,155-200 units/12 weeks; Chronic Migraine only (15+ days/mo; 8+ migraine days),Yes - oral preventive contraindications; dual therapy requires partial response documentation (30% reduction) + additional benefit (>50%),Yes (HB 3459/HB 3812),90% approval on 5+ requests,Medical Policy I-200-005,Texas_2026_PA_Audit,TX-COM-BCBSTX,621,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TX,UnitedHealthcare,Commercial,Commercial,Gepants,Acute,Yes,"≥2 triptans (sumatriptan, rizatriptan, naratriptan) - 180-day pharmacy claims lookback",≥4 weeks each,N/A,N/A,Tier 2/3; strict QL enforcement; SmartPA auto-denial if no triptan claims history,Yes - CV contraindication; new-to-plan patients must manually document prior triptan use,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,OptumRx Step Therapy Migraine,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-001,TRUE,,
TX,UnitedHealthcare,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral prophylactic classes,≥2 months each (shorter than BCBSTX 3-month),N/A,N/A,Aimovig/Emgality Tier 2 Preferred; Ajovy excluded or Step 2 (fail preferred first),Yes - injection site reaction; lack of efficacy on preferred agents,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,OptumRx CGRP Policy,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-002,TRUE,,
TX,UnitedHealthcare,Commercial,Commercial,Botox,Chronic Migraine,Yes,"≥3 oral preventive classes (Antidepressant, Antiepileptic, Beta-blocker) - MORE STRINGENT",≥8 weeks each; must specify drug/dose/duration in chart notes,N/A,N/A,200 units max/12 weeks; vague notes like 'tried oral meds' insufficient,Yes - documented specific failures with drug/dose/duration,Yes (HB 3459/HB 3812),Annual evaluation Jan-Dec,UHC Medical Policy Botox,Texas_2026_PA_Audit,TX-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TX,Superior HealthPlan,Medicaid MCO,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans per Texas VDP,≥4 weeks each,N/A,N/A,9 tabs/month max; >9 requires MOH exclusion documentation,Yes - CV contraindication; MOH evaluation required for QL override,No (Medicaid excluded HB 3459),N/A,Superior Clinical Edit Triptans,Texas_2026_PA_Audit,TX-MCD-SUPERIOR,68069,DENY-STEP-001,TRUE,,
TX,Superior HealthPlan,Medicaid MCO,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes per VDP criteria,≥8 weeks each,N/A,N/A,Non-Preferred on PDL; Clinical PA required proving standard treatment failure,Yes - teratogenic bypass; CV contraindication,No (Medicaid excluded HB 3459),N/A,Superior Clinical PA CGRP,Texas_2026_PA_Audit,TX-MCD-SUPERIOR,68069,DENY-STEP-002,TRUE,,
TX,Cigna Healthcare of Texas,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,≥4 weeks each,N/A,N/A,Tier 2/3; high scrutiny on quantity overrides; ESI formulary restrictions,Yes - CV contraindication,Yes (HB 3459/HB 3812),Biannual notifications,ESI Migraine DQM Policy,Texas_2026_PA_Audit,TX-COM-CIGNA,62308,DENY-STEP-001,TRUE,,
TX,Cigna Healthcare of Texas,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥3 months each,N/A,N/A,Emgality/Aimovig Tier 2 Preferred; most restrictive exclusion lists; rebate-driven,Yes - teratogenic; CV contraindication,Yes (HB 3459/HB 3812),Biannual notifications,ESI CGRP PA Policy,Texas_2026_PA_Audit,TX-COM-CIGNA,62308,DENY-STEP-002,FALSE,8,Cigna: Standard episodic (4-7d) = triptan failure only for acute; High-freq episodic (≥8d) = 1 oral class for CGRP; Chronic (≥15d) = 2 oral classes. MIDAS ≥11 required for all preventives.
TX,Novitas Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Traditional preventive methods proven unsuccessful,Documented in medical record,N/A,N/A,"155-200 units/12 weeks per LCD DL39909; J0585; Chronic Migraine (>15 days/mo, ≥8 migraine days); objective scales (MIDAS/HIT-6) required",Yes - documented in chart with specific ICD-10 (G43.709/G43.719),No (Federal Medicare exempt),N/A,LCD DL39909,Texas_2026_PA_Audit,TX-MAC-NOVITAS,N/A,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Medi-Cal Rx,Medicaid FFS,Medicaid Pharmacy,Gepants,Acute,Yes,"≥2 preferred triptans (Sumatriptan, Rizatriptan, Naratriptan) - Code I checks 180-day claims history",≥4 weeks each,N/A,N/A,Nurtec 8/30d acute; 16/30d preventive requires separate PA; Ubrelvy requires triptan history in Medi-Cal system; Reject Code 75 if no triptan claims,Yes - CV contraindication (vasoconstrictive agents unsafe); non-vasoconstrictive mechanism bypass,No (State Medicaid),N/A,Form 61-211 / CDL Code I,California_2026_PA_Audit,CA-MCD-MEDICALRX,N/A,DENY-STEP-001,TRUE,,
CA,Medi-Cal Rx,Medicaid FFS,Medicaid Pharmacy,CGRP mAbs,Preventive,Yes,≥1-2 oral preventive classes (Antiepileptics: Divalproex/Topiramate; Beta-blockers: Propranolol/Metoprolol; Antidepressants: Amitriptyline/Venlafaxine),≥8 weeks each at therapeutic dose,N/A,N/A,Code I PA Required; Chronic Migraine (≥15 HA days/mo) or Episodic (≥4 HA days/mo); Emgality has Labeler Restriction (Eli Lilly NDCs only); 2026 grandfathering reset,Yes - teratogenic bypass for females of childbearing potential (Valproate/Topiramate FDA Cat D/X); CGRP has favorable safety profile,No (State Medicaid),N/A,Form 61-211 / Medi-Cal Rx CDL,California_2026_PA_Audit,CA-MCD-MEDICALRX,N/A,DENY-STEP-002,TRUE,,
CA,L.A. Care Health Plan,Medicaid MCO,Medical Benefit,Botox,Chronic Migraine,Yes,"≥2 oral preventive classes (Beta-blockers, Anticonvulsants, TCAs)",≥8 weeks each,N/A,N/A,"Medical Benefit (pharmacy carved to Medi-Cal Rx); Chronic Migraine (≥15 HA days/mo, ≥8 migraine days) for ≥3 months; Episodic NOT covered; IPA delegation creates variability",Yes - oral preventive contraindications; attach L.A. Care Clinical Policy to IPA submissions,No (Medicaid),N/A,L.A. Care Medical Policy,California_2026_PA_Audit,CA-MCD-LACARE,LACAR,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
CA,Kaiser Permanente,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥3 oral preventive classes (Beta-Blocker: Propranolol/Atenolol; TCA: Amitriptyline/Nortriptyline; Anticonvulsant: Topiramate/Divalproex) - MOST RESTRICTIVE,≥6-8 weeks each,N/A,N/A,Tier 4/Non-Preferred; CGRPs behind formidable wall of generic failures; Vyepti reserved as 'last resort' requiring SC CGRP failure first,Yes - significant functional impairment (MIDAS Grade IV); beta-blocker contraindicated due to asthma/bradycardia; TCA contraindicated due to sedation/arrhythmia risk; topiramate cognitive slowing/paresthesia,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser CGRP PA Form,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-STEP-002,TRUE,,
CA,Kaiser Permanente,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans from Kaiser formulary,≥4 weeks each,N/A,N/A,Tier 4/Non-Preferred; closed formulary; internal referral system,Yes - CV contraindication; vascular risk factors,SB 306 Data Calibration 2026,Exemptions effective 2028,Kaiser Internal Guidelines,California_2026_PA_Audit,CA-COM-KAISER,93079,DENY-STEP-001,TRUE,,
CA,Anthem Blue Cross,Commercial,Commercial,Gepants,Acute,Yes,≥2 generic triptans,≥4 weeks each,N/A,N/A,Step therapy automated at POS - checks 180-day claims for 2 unique triptan fills; new-to-plan patients submit PA immediately citing prior triptan failure,Yes - established CV disease; uncontrolled hypertension explicitly allows triptan bypass,SB 306 Data Calibration 2026,Exemptions effective 2028,Anthem CG-DRUG Gepants,California_2026_PA_Audit,CA-COM-ANTHEMBC,47198,DENY-STEP-001,TRUE,,
CA,Anthem Blue Cross,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"≥2 oral preventive agents (BB, TCA, Anticonvulsant classes)",≥2 months each (less restrictive than Kaiser 3-class),N/A,N/A,Emgality/Ajovy Preferred; Aimovig Non-Preferred (step through preferred); Combination Ban: Botox + CGRP prohibited unless refractory chronic migraine with individual failures,Yes - contraindication to Beta-Blockers (Asthma/Bradycardia); history of kidney stones (Topiramate); partial responder documentation,SB 306 Data Calibration 2026,Exemptions effective 2028,Anthem Aimovig Policy PHARM_ALL,California_2026_PA_Audit,CA-COM-ANTHEMBC,47198,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
CA,Blue Shield of California,Commercial,Commercial,Gepants,Acute,Yes,"≥1 preferred triptan (Sumatriptan, Rizatriptan, Naratriptan, Zolmitriptan) - MORE LENIENT than Anthem",≥4 weeks,N/A,N/A,Max 16 tablets/30 days; Value-Based Tiering formulary,Yes - CV contraindication; vascular risk factors,SB 306 Data Calibration 2026,Exemptions effective 2028,Blue Shield Nurtec/Ubrelvy Policy,California_2026_PA_Audit,CA-COM-BSCA,88027,DENY-STEP-001,TRUE,,
CA,Blue Shield of California,Commercial,Commercial,CGRP mAbs,Preventive,Yes,"≥1 standard prophylactic drug (BB, TCA, Anticonvulsant) - RELAXED from 2 failures eff 2024",≥8 weeks,N/A,N/A,Aimovig/Emgality Preferred; Ajovy may require step through preferred; Vyepti requires fail 2 SC CGRPs + Nurtec preventive; Feb 2026: Vyepti cannot combine with other CGRP,Yes - teratogenic contraindication; CV contraindication; documented intolerance,SB 306 Data Calibration 2026,Exemptions effective 2028,Blue Shield CGRP Policy PRV_Aimovig,California_2026_PA_Audit,CA-COM-BSCA,88027,DENY-STEP-002,TRUE,,
CA,Noridian Healthcare Solutions,Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Traditional preventive methods proven unsuccessful,Documented in chart,N/A,N/A,"155-200 units/12 weeks; LCD DL39909 replacing L35170 eff 1/1/2026; strict ICD-10 (G43.709/G43.719 required - R51.9 autodeny); headache diary mandate (≥15 HA days, ≥8 migraine features); 12-week frequency strict; HOPD PA mandatory CPT 64615",Yes - documented in medical record with specific diagnosis codes and headache diary metrics,No (Federal Medicare),N/A,LCD DL39909,California_2026_PA_Audit,CA-MAC-NORIDIAN,N/A,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AZ,Blue Cross Blue Shield of Arizona,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,6-8 weeks,N/A,N/A,"PREFERRED: Aimovig, Emgality; Ajovy excluded (step-within-step); ⚠️ DUAL THERAPY BAN",Yes - teratogenic; cognitive; respiratory,✓,80%,BCBSAZ Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ,BCBSAZ,DENY-STEP-002,TRUE,,
AZ,Blue Cross Blue Shield AZ,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes; may require CGRP trial first,Trial required,N/A,N/A,155 units/12 weeks,Yes; Dual therapy via AHS Consensus appeal,No state mandate,N/A,BCBSAZ Medical Policy,Arizona_2026_PA_Audit,AZ-COM-BCBSAZ,86052,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AZ,UnitedHealthcare,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Trial required,N/A,N/A,Plan dependent,Yes - CV contraindication,Yes (UHC National),≥92% approval rate,UHC CGRP Policy,Arizona_2026_PA_Audit,AZ-COM-UHC,87726,DENY-STEP-001,TRUE,,
